sample_name	amplicon_number	feature	gene	gene_cn	truncated	is_canonical_oncogene
BS_VRDQTVHR	amplicon1	ecDNA_1	RPS6KA2	26.982116624538534	None	False
BS_VRDQTVHR	amplicon1	ecDNA_1	RPS6KA2-IT1	15.456617169826066	None	False
BS_VRDQTVHR	amplicon1	ecDNA_1	SF3B5	27.433954441732155	None	False
BS_VRDQTVHR	amplicon1	ecDNA_1	SFT2D1	32.61386818285116	3p	False
BS_VRDQTVHR	amplicon1	ecDNA_1	SGK1	14.003449540203151	5p	True
BS_VRDQTVHR	amplicon1	ecDNA_1	SYNE1	15.745726707326694	None	False
BS_VRDQTVHR	amplicon1	ecDNA_1	TMEM200A	8.05436673119827	None	False
BS_VRDQTVHR	amplicon1	ecDNA_1	VTA1	8.040877042648836	3p	False
BS_VRDQTVHR	amplicon1	ecDNA_1	ZC2HC1B	27.433954441732155	5p	False
BS_VRDQTVHR	amplicon2	Complex-non-cyclic_1	ANKRD10	12.840729333813927	None	False
BS_VRDQTVHR	amplicon2	Complex-non-cyclic_1	ARHGEF7	12.971807528329125	None	False
BS_VRDQTVHR	amplicon2	Complex-non-cyclic_1	ARHGEF7-AS1	12.971807528329125	None	False
BS_VRDQTVHR	amplicon2	Complex-non-cyclic_1	ARHGEF7-AS2	12.971807528329125	None	False
BS_VRDQTVHR	amplicon2	Complex-non-cyclic_1	ATP11A	13.024675689676823	None	False
BS_VRDQTVHR	amplicon2	Complex-non-cyclic_1	ATP11A-AS1	13.024675689676823	None	False
BS_VRDQTVHR	amplicon2	Complex-non-cyclic_1	ATP11AUN	13.024675689676823	None	False
BS_VRDQTVHR	amplicon2	Complex-non-cyclic_1	CARS2	12.743381936305672	None	False
BS_VRDQTVHR	amplicon2	Complex-non-cyclic_1	COL4A1	13.066590224161786	None	False
BS_VRDQTVHR	amplicon2	Complex-non-cyclic_1	COL4A2	17.852725668234733	None	False
BS_VRDQTVHR	amplicon2	Complex-non-cyclic_1	COL4A2-AS1	12.743381936305672	None	False
BS_VRDQTVHR	amplicon2	Complex-non-cyclic_1	COL4A2-AS2	12.743381936305672	None	False
BS_VRDQTVHR	amplicon2	Complex-non-cyclic_1	ING1	12.8882849291558	None	False
BS_VRDQTVHR	amplicon2	Complex-non-cyclic_1	IRS2	12.97427588067197	None	True
BS_VRDQTVHR	amplicon2	Complex-non-cyclic_1	NAXD	12.743381936305672	None	False
BS_VRDQTVHR	amplicon2	Complex-non-cyclic_1	RAB20	12.743381936305672	None	False
BS_VRDQTVHR	amplicon2	Complex-non-cyclic_1	SOX1	13.2163619155569	None	False
BS_VRDQTVHR	amplicon2	Complex-non-cyclic_1	SOX1-OT	13.2163619155569	None	False
BS_VRDQTVHR	amplicon2	Complex-non-cyclic_1	SPACA7	13.55374945131045	None	False
BS_VRDQTVHR	amplicon2	Complex-non-cyclic_1	TEX29	12.971807528329125	None	False
BS_VRDQTVHR	amplicon2	Complex-non-cyclic_1	TUBGCP3	13.024675689676823	None	False
BS_B8TG51S6	amplicon1	ecDNA_1	CHIC2	15.33084196951592	None	True
BS_B8TG51S6	amplicon1	ecDNA_1	FIP1L1	13.38433729386062	None	True
BS_B8TG51S6	amplicon1	ecDNA_1	GSX2	11.576997993645596	None	False
BS_B8TG51S6	amplicon1	ecDNA_1	KDR	11.576997993645596	None	True
BS_B8TG51S6	amplicon1	ecDNA_1	KIT	11.576997993645596	None	True
BS_B8TG51S6	amplicon1	ecDNA_1	LNX1	13.38433729386062	None	False
BS_B8TG51S6	amplicon1	ecDNA_1	LNX1-AS1	12.618456744995326	None	False
BS_B8TG51S6	amplicon1	ecDNA_1	LNX1-AS2	12.618456744995326	None	False
BS_B8TG51S6	amplicon1	ecDNA_1	PDGFRA	11.576997993645596	None	True
BS_B8TG51S6	amplicon1	ecDNA_1	RPL21P44	15.33084196951592	None	False
BS_B8TG51S6	amplicon1	ecDNA_1	SCFD2	13.384337293860593	3p	False
BS_B8TG51S6	amplicon1	ecDNA_1	SRD5A3	11.576997993645596	None	False
BS_B8TG51S6	amplicon1	ecDNA_1	SRD5A3-AS1	19.52055994186267	None	False
BS_B8TG51S6	amplicon2	ecDNA_1	AGAP2	11.318325573461713	None	True
BS_B8TG51S6	amplicon2	ecDNA_1	AGAP2-AS1	11.318325573461713	None	False
BS_B8TG51S6	amplicon2	ecDNA_1	ARHGEF25	11.318325573461713	None	False
BS_B8TG51S6	amplicon2	ecDNA_1	ATP23	13.328079900490255	None	False
BS_B8TG51S6	amplicon2	ecDNA_1	AVIL	11.318325573461713	None	False
BS_B8TG51S6	amplicon2	ecDNA_1	B4GALNT1	11.318325573461713	None	False
BS_B8TG51S6	amplicon2	ecDNA_1	CDK4	11.318325573461713	None	True
BS_B8TG51S6	amplicon2	ecDNA_1	CTDSP2	11.318325573461713	None	False
BS_B8TG51S6	amplicon2	ecDNA_1	CYP27B1	11.318325573461713	None	False
BS_B8TG51S6	amplicon2	ecDNA_1	DTX3	11.318325573461713	None	False
BS_B8TG51S6	amplicon2	ecDNA_1	EEF1AKMT3	11.318325573461713	None	False
BS_B8TG51S6	amplicon2	ecDNA_1	GIHCG	13.328079900490255	None	False
BS_B8TG51S6	amplicon2	ecDNA_1	KIF5A	11.318325573461713	5p	False
BS_B8TG51S6	amplicon2	ecDNA_1	MARCHF9	11.318325573461713	None	False
BS_B8TG51S6	amplicon2	ecDNA_1	METTL1	11.318325573461713	None	False
BS_B8TG51S6	amplicon2	ecDNA_1	OS9	11.318325573461713	None	False
BS_B8TG51S6	amplicon2	ecDNA_1	PIP4K2C	11.318325573461713	None	False
BS_B8TG51S6	amplicon2	ecDNA_1	SLC26A10	11.318325573461713	None	False
BS_B8TG51S6	amplicon2	ecDNA_1	TSFM	11.318325573461713	None	False
BS_B8TG51S6	amplicon2	ecDNA_1	TSPAN31	11.318325573461713	None	False
BS_0GS82Q3E	amplicon1	ecDNA_1	GACAT3	9.48674881301216	None	False
BS_0GS82Q3E	amplicon1	ecDNA_1	MYCN	9.48674881301216	None	True
BS_0GS82Q3E	amplicon1	ecDNA_1	MYCNOS	9.48674881301216	None	False
BS_0GS82Q3E	amplicon1	ecDNA_1	MYCNUT	9.48674881301216	None	False
BS_0GS82Q3E	amplicon2	ecDNA_1	CCKAR	22.303080511399568	None	False
BS_0GS82Q3E	amplicon2	ecDNA_1	RBPJ	24.559200728497096	None	False
BS_0GS82Q3E	amplicon2	ecDNA_1	SEL1L3	22.1885667470401	3p	False
BS_0GS82Q3E	amplicon2	ecDNA_1	SMIM20	22.1885667470401	None	False
BS_0GS82Q3E	amplicon3	ecDNA_1	ANKIB1	66.75779734922048	5p	False
BS_0GS82Q3E	amplicon3	ecDNA_1	CDK6	69.81909658698896	None	True
BS_0GS82Q3E	amplicon3	ecDNA_1	CDK6-AS1	79.45201236074844	None	False
BS_0GS82Q3E	amplicon3	ecDNA_1	ERVW-1	69.81909658698896	None	False
BS_0GS82Q3E	amplicon3	ecDNA_1	FAM133B	69.81909658698896	None	False
BS_0GS82Q3E	amplicon3	ecDNA_1	GATAD1	69.81909658698896	None	False
BS_0GS82Q3E	amplicon3	ecDNA_1	OR5AK2	72.81013886779672	None	False
BS_0GS82Q3E	amplicon3	ecDNA_1	OR5AK4P	72.81013886779672	None	False
BS_0GS82Q3E	amplicon3	ecDNA_1	PEX1	69.81909658698896	None	False
BS_0GS82Q3E	amplicon3	ecDNA_1	RBM48	69.81909658698896	None	False
BS_0GS82Q3E	amplicon3	ecDNA_1	TMBIM7P	69.81909658698896	None	False
BS_0GS82Q3E	amplicon3	ecDNA_2	CHIC2	11.041562413886153	None	True
BS_0GS82Q3E	amplicon3	ecDNA_2	CLOCK	11.498373651411434	None	False
BS_0GS82Q3E	amplicon3	ecDNA_2	GSX2	10.354030671490575	None	False
BS_0GS82Q3E	amplicon3	ecDNA_2	KDR	10.04666299170494	None	True
BS_0GS82Q3E	amplicon3	ecDNA_2	KIT	13.138491149977748	None	True
BS_0GS82Q3E	amplicon3	ecDNA_2	LNX1	7.928932901576504	3p	False
BS_0GS82Q3E	amplicon3	ecDNA_2	LNX1-AS2	7.905721215789574	None	False
BS_0GS82Q3E	amplicon3	ecDNA_2	NMU	11.1527762380455	None	False
BS_0GS82Q3E	amplicon3	ecDNA_2	PDCL2	10.392916560359874	None	False
BS_0GS82Q3E	amplicon3	ecDNA_2	PDGFRA	15.606041670022295	None	True
BS_0GS82Q3E	amplicon3	ecDNA_2	RPL21P44	11.716167869682241	None	False
BS_0GS82Q3E	amplicon3	ecDNA_2	TMEM165	11.192537406552416	5p	False
BS_0GS82Q3E	amplicon3	unknown_1	ARRDC4	22.78053749627415	None	False
BS_0GS82Q3E	amplicon3	unknown_1	CRACR2A	24.85636942849262	None	False
BS_0GS82Q3E	amplicon3	unknown_1	DCUN1D4	23.689390030520684	None	False
BS_0GS82Q3E	amplicon3	unknown_1	FAM169B	22.78053749627416	None	False
BS_0GS82Q3E	amplicon3	unknown_1	IGF1R	22.78053749627416	None	True
BS_0GS82Q3E	amplicon3	unknown_1	IRAIN	22.78053749627416	None	False
BS_0GS82Q3E	amplicon3	unknown_1	LRRC66	23.689390030520684	None	False
BS_0GS82Q3E	amplicon3	unknown_1	LUNAR1	22.78053749627416	None	False
BS_0GS82Q3E	amplicon3	unknown_1	PARP11	24.85636942849262	None	False
BS_0GS82Q3E	amplicon3	unknown_1	PGPEP1L	22.78053749627416	None	False
BS_0GS82Q3E	amplicon3	unknown_1	PRMT8	22.163025907316197	None	False
BS_0GS82Q3E	amplicon3	unknown_1	SGCB	23.689390030520684	None	False
BS_0GS82Q3E	amplicon3	unknown_1	SPATA18	23.689390030520684	None	False
BS_0GS82Q3E	amplicon3	unknown_1	SYNM	22.780537496274157	None	False
BS_0GS82Q3E	amplicon3	unknown_1	THCAT155	22.163025907316197	None	False
BS_0GS82Q3E	amplicon3	unknown_1	TSPAN9	20.053092268850108	None	False
BS_0GS82Q3E	amplicon3	unknown_1	TTC23	22.780537496274157	5p	False
BS_0GS82Q3E	amplicon3	unknown_1	USP46	23.689390030520684	None	False
BS_0GS82Q3E	amplicon3	unknown_1	USP46-AS1	23.689390030520684	None	False
BS_0GS82Q3E	amplicon4	Linear_1	CACNA1B	5.36304057278748	None	False
BS_0GS82Q3E	amplicon4	Linear_1	DNAJC25	4.550549802044317	None	False
BS_0GS82Q3E	amplicon4	Linear_1	DNAJC25-GNG10	4.550549802044317	None	False
BS_0GS82Q3E	amplicon4	Linear_1	ECPAS	4.550549802044317	None	False
BS_0GS82Q3E	amplicon4	Linear_1	EHMT1	5.363040572787481	5p	False
BS_0GS82Q3E	amplicon4	Linear_1	GNG10	4.550549802044317	None	False
BS_0GS82Q3E	amplicon4	Linear_1	LPAR1	4.550549802044317	None	False
BS_0GS82Q3E	amplicon4	Linear_1	LRRC37A5P	4.550549802044317	None	False
BS_0GS82Q3E	amplicon4	Linear_1	MUSK	4.550549802044317	None	False
BS_0GS82Q3E	amplicon4	Linear_1	OR2K2	4.550549802044317	None	False
BS_0GS82Q3E	amplicon4	Linear_1	PTGR1	4.550549802044317	None	False
BS_0GS82Q3E	amplicon4	Linear_1	SHOC1	4.550549802044317	None	False
BS_0GS82Q3E	amplicon4	Linear_1	SVEP1	4.550549802044317	3p	False
BS_0GS82Q3E	amplicon4	Linear_1	TUBBP5	5.36304057278748	None	False
BS_0GS82Q3E	amplicon4	Linear_1	UGCG	4.550549802044317	None	False
BS_0GS82Q3E	amplicon4	Linear_1	ZNF483	4.550549802044317	None	False
BS_0GS82Q3E	amplicon7	Complex-non-cyclic_1	SYT10	4.688018148048692	None	False
BS_0GS82Q3E	amplicon8	ecDNA_1	TXNL1	4.89908273938246	None	False
BS_0GS82Q3E	amplicon8	ecDNA_1	WDR7	4.89908273938246	None	False
BS_R8F3DR5F	amplicon1	ecDNA_1	C1QL2	12.451081264274459	None	False
BS_R8F3DR5F	amplicon1	ecDNA_1	C2orf76	12.451081264274459	None	False
BS_R8F3DR5F	amplicon1	ecDNA_1	CCDC93	12.451081264274459	None	False
BS_R8F3DR5F	amplicon1	ecDNA_1	CFAP221	12.451081264274459	None	False
BS_R8F3DR5F	amplicon1	ecDNA_1	CLASP1	12.48655329437731	None	False
BS_R8F3DR5F	amplicon1	ecDNA_1	DBI	12.451081264274459	None	False
BS_R8F3DR5F	amplicon1	ecDNA_1	DDX18	12.451081264274459	None	False
BS_R8F3DR5F	amplicon1	ecDNA_1	EN1	12.451081264274459	None	False
BS_R8F3DR5F	amplicon1	ecDNA_1	EPB41L5	12.45108126427427	None	False
BS_R8F3DR5F	amplicon1	ecDNA_1	GLI2	12.45108126427427	None	True
BS_R8F3DR5F	amplicon1	ecDNA_1	INHBB	12.45108126427427	None	False
BS_R8F3DR5F	amplicon1	ecDNA_1	INSIG2	12.451081264274459	None	False
BS_R8F3DR5F	amplicon1	ecDNA_1	MARCO	12.451081264274459	None	False
BS_R8F3DR5F	amplicon1	ecDNA_1	NIFK	12.48655329437731	None	False
BS_R8F3DR5F	amplicon1	ecDNA_1	NIFK-AS1	12.48655329437731	None	False
BS_R8F3DR5F	amplicon1	ecDNA_1	PTPN4	12.45108126427427	None	False
BS_R8F3DR5F	amplicon1	ecDNA_1	RALB	12.45108126427427	None	False
BS_R8F3DR5F	amplicon1	ecDNA_1	RNU4ATAC	12.48655329437731	None	False
BS_R8F3DR5F	amplicon1	ecDNA_1	SCTR	12.451081264274459	None	False
BS_R8F3DR5F	amplicon1	ecDNA_1	STEAP3	12.451081264274459	None	False
BS_R8F3DR5F	amplicon1	ecDNA_1	STEAP3-AS1	12.451081264274459	None	False
BS_R8F3DR5F	amplicon1	ecDNA_1	TFCP2L1	12.451081264274272	None	False
BS_R8F3DR5F	amplicon1	ecDNA_1	THORLNC	12.451081264274459	None	False
BS_R8F3DR5F	amplicon1	ecDNA_1	TMEM177	12.45108126427427	None	False
BS_R8F3DR5F	amplicon1	ecDNA_1	TMEM185B	12.45108126427427	None	False
BS_R8F3DR5F	amplicon1	ecDNA_1	TMEM37	12.451081264274459	None	False
BS_R8F3DR5F	amplicon1	ecDNA_1	TSN	12.48655329437731	None	False
BS_R8F3DR5F	amplicon2	ecDNA_1	APPBP2	10.132113431642034	None	False
BS_R8F3DR5F	amplicon2	ecDNA_1	BCAS3	10.132113431642034	3p	False
BS_R8F3DR5F	amplicon2	ecDNA_1	BRIP1	10.107170923075932	None	True
BS_R8F3DR5F	amplicon2	ecDNA_1	C17orf64	10.132113431642034	None	False
BS_R8F3DR5F	amplicon2	ecDNA_1	INTS2	10.069064672345462	None	True
BS_R8F3DR5F	amplicon2	ecDNA_1	MED13	10.069064672345462	None	False
BS_R8F3DR5F	amplicon2	ecDNA_1	PPM1D	10.132113431642034	None	True
BS_R8F3DR5F	amplicon2	ecDNA_1	TBC1D3P2	10.069064672345462	None	False
BS_R8F3DR5F	amplicon2	ecDNA_1	USP32	10.132113431642034	3p	False
BS_7YGM7F5R	amplicon3	Linear_1	GRINA	4.92462115501427	3p	False
BS_7YGM7F5R	amplicon3	Linear_1	PARP10	4.92462115501427	None	False
BS_7YGM7F5R	amplicon3	Linear_1	PLEC	4.92462115501427	3p	False
BS_7BN22JGJ	amplicon1	Complex-non-cyclic_1	CHIC2	13.02747608778372	None	True
BS_7BN22JGJ	amplicon1	Complex-non-cyclic_1	DANCR	13.02747608778372	None	False
BS_7BN22JGJ	amplicon1	Complex-non-cyclic_1	ERVMER34-1	13.02747608778372	None	False
BS_7BN22JGJ	amplicon1	Complex-non-cyclic_1	FIP1L1	13.02747608778372	None	True
BS_7BN22JGJ	amplicon1	Complex-non-cyclic_1	GSX2	13.02747608778372	None	False
BS_7BN22JGJ	amplicon1	Complex-non-cyclic_1	LNX1	13.02747608778372	None	False
BS_7BN22JGJ	amplicon1	Complex-non-cyclic_1	LNX1-AS1	13.02747608778372	None	False
BS_7BN22JGJ	amplicon1	Complex-non-cyclic_1	LNX1-AS2	13.02747608778372	None	False
BS_7BN22JGJ	amplicon1	Complex-non-cyclic_1	PDGFRA	13.027476087783723	None	True
BS_7BN22JGJ	amplicon1	Complex-non-cyclic_1	RASL11B	13.02747608778372	None	False
BS_7BN22JGJ	amplicon1	Complex-non-cyclic_1	RPL21P44	13.02747608778372	None	False
BS_7BN22JGJ	amplicon1	Complex-non-cyclic_1	SCFD2	13.02747608778372	None	False
BS_7BN22JGJ	amplicon1	Complex-non-cyclic_1	SNORA26	13.02747608778372	None	False
BS_7BN22JGJ	amplicon1	Complex-non-cyclic_1	USP46	13.02747608778372	None	False
BS_7BN22JGJ	amplicon1	Complex-non-cyclic_1	USP46-AS1	13.02747608778372	None	False
BS_KEWYG829	amplicon1	ecDNA_1	C5orf38	25.93877666481105	None	False
BS_KEWYG829	amplicon1	ecDNA_1	CLPTM1L	25.93877666481105	None	False
BS_KEWYG829	amplicon1	ecDNA_1	CTD-2194D22.4	25.93877666481105	None	False
BS_KEWYG829	amplicon1	ecDNA_1	IRX1	25.93877666481105	None	False
BS_KEWYG829	amplicon1	ecDNA_1	IRX2	25.93877666481105	None	False
BS_KEWYG829	amplicon1	ecDNA_1	IRX4	25.93877666481105	None	False
BS_KEWYG829	amplicon1	ecDNA_1	LPCAT1	25.93877666481105	None	False
BS_KEWYG829	amplicon1	ecDNA_1	LSINCT5	25.93877666481105	None	False
BS_KEWYG829	amplicon1	ecDNA_1	MRPL36	25.93877666481105	None	False
BS_KEWYG829	amplicon1	ecDNA_1	NDUFS6	25.93877666481105	None	False
BS_KEWYG829	amplicon1	ecDNA_1	SDHAP3	25.93877666481105	None	False
BS_KEWYG829	amplicon1	ecDNA_1	SLC6A18	25.93877666481105	None	False
BS_KEWYG829	amplicon1	ecDNA_1	SLC6A19	25.93877666481105	None	False
BS_KEWYG829	amplicon1	ecDNA_1	SLC6A3	25.93877666481105	None	False
BS_KEWYG829	amplicon1	ecDNA_1	TERT	25.93877666481105	None	True
BS_KEWYG829	amplicon2	ecDNA_1	ABCC3	13.421409421431472	None	False
BS_KEWYG829	amplicon2	ecDNA_1	ACSF2	13.421409421431472	None	False
BS_KEWYG829	amplicon2	ecDNA_1	ANKRD40	13.421409421431472	None	False
BS_KEWYG829	amplicon2	ecDNA_1	ANKRD40CL	13.421409421431472	None	False
BS_KEWYG829	amplicon2	ecDNA_1	APPBP2	13.179598320238282	None	False
BS_KEWYG829	amplicon2	ecDNA_1	BCAS3	13.179598320238282	3p	False
BS_KEWYG829	amplicon2	ecDNA_1	C17orf64	13.179598320238282	None	False
BS_KEWYG829	amplicon2	ecDNA_1	CA10	13.421409421431472	None	False
BS_KEWYG829	amplicon2	ecDNA_1	CA4	13.179598320238282	None	False
BS_KEWYG829	amplicon2	ecDNA_1	CACNA1G	13.421409421431472	None	False
BS_KEWYG829	amplicon2	ecDNA_1	CACNA1G-AS1	13.421409421431472	None	False
BS_KEWYG829	amplicon2	ecDNA_1	CHAD	13.421409421431472	None	False
BS_KEWYG829	amplicon2	ecDNA_1	CLTC	13.179598320238282	None	True
BS_KEWYG829	amplicon2	ecDNA_1	COL1A1	13.421409421431472	None	True
BS_KEWYG829	amplicon2	ecDNA_1	DHX40	13.179598320238282	5p	False
BS_KEWYG829	amplicon2	ecDNA_1	EME1	13.421409421431472	None	False
BS_KEWYG829	amplicon2	ecDNA_1	EPN3	13.421409421431472	None	False
BS_KEWYG829	amplicon2	ecDNA_1	H1-9P	13.421409421431472	None	False
BS_KEWYG829	amplicon2	ecDNA_1	HEATR6	13.179598320238282	None	False
BS_KEWYG829	amplicon2	ecDNA_1	ITGA3	13.421409421431472	None	True
BS_KEWYG829	amplicon2	ecDNA_1	LRRC59	13.421409421431472	None	False
BS_KEWYG829	amplicon2	ecDNA_1	LUC7L3	13.421409421431472	None	False
BS_KEWYG829	amplicon2	ecDNA_1	MBTD1	13.421409421431472	None	False
BS_KEWYG829	amplicon2	ecDNA_1	MRPL27	13.421409421431472	None	False
BS_KEWYG829	amplicon2	ecDNA_1	MYCBPAP	13.421409421431472	None	False
BS_KEWYG829	amplicon2	ecDNA_1	NME1	13.421409421431472	None	True
BS_KEWYG829	amplicon2	ecDNA_1	NME1-NME2	13.421409421431472	None	False
BS_KEWYG829	amplicon2	ecDNA_1	NME2	13.421409421431472	None	False
BS_KEWYG829	amplicon2	ecDNA_1	PDK2	13.421409421431472	None	False
BS_KEWYG829	amplicon2	ecDNA_1	PICART1	13.421409421431472	None	False
BS_KEWYG829	amplicon2	ecDNA_1	PPM1D	13.179598320238282	None	True
BS_KEWYG829	amplicon2	ecDNA_1	PPP1R9B	13.421409421431472	None	False
BS_KEWYG829	amplicon2	ecDNA_1	PTRH2	13.179598320238282	None	False
BS_KEWYG829	amplicon2	ecDNA_1	RNFT1	13.179598320238282	None	False
BS_KEWYG829	amplicon2	ecDNA_1	RNFT1-DT	13.179598320238282	None	False
BS_KEWYG829	amplicon2	ecDNA_1	RPS6KB1	13.179598320238282	None	False
BS_KEWYG829	amplicon2	ecDNA_1	RSAD1	13.421409421431472	None	False
BS_KEWYG829	amplicon2	ecDNA_1	SAMD14	13.421409421431472	None	False
BS_KEWYG829	amplicon2	ecDNA_1	SCARNA20	13.179598320238282	None	False
BS_KEWYG829	amplicon2	ecDNA_1	SGCA	13.421409421431472	None	False
BS_KEWYG829	amplicon2	ecDNA_1	SPAG9	13.421409421431472	None	True
BS_KEWYG829	amplicon2	ecDNA_1	SPATA20	13.421409421431472	None	False
BS_KEWYG829	amplicon2	ecDNA_1	TBC1D3P1-DHX40P1	13.179598320238282	None	False
BS_KEWYG829	amplicon2	ecDNA_1	TMEM92	13.421409421431472	None	False
BS_KEWYG829	amplicon2	ecDNA_1	TMEM92-AS1	13.421409421431472	None	False
BS_KEWYG829	amplicon2	ecDNA_1	TOB1	13.421409421431472	None	False
BS_KEWYG829	amplicon2	ecDNA_1	TOB1-AS1	13.421409421431472	None	False
BS_KEWYG829	amplicon2	ecDNA_1	TUBD1	13.179598320238282	None	False
BS_KEWYG829	amplicon2	ecDNA_1	USP32	13.179598320238282	None	False
BS_KEWYG829	amplicon2	ecDNA_1	UTP18	13.421409421431472	None	False
BS_KEWYG829	amplicon2	ecDNA_1	VMP1	13.179598320238282	None	False
BS_KEWYG829	amplicon2	ecDNA_1	WFDC21P	13.179598320238282	None	False
BS_KEWYG829	amplicon2	ecDNA_1	WFIKKN2	13.421409421431472	None	False
BS_KEWYG829	amplicon2	ecDNA_1	XYLT2	13.421409421431472	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	ALKBH5	15.81025857839137	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	ATPAF2	15.81025857839137	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	CCDC144A	13.597357199855661	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	CENPV	13.590487998277466	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	COPS3	15.786595915577864	None	True
BS_Y7PRDGED	amplicon1	ecDNA_1	DRC3	15.81025857839137	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	DRG2	15.81025857839137	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	EVPLL	13.721439146487798	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	FAM106C	13.597357199855661	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	FLCN	15.786595915577864	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	FLII	15.81025857839137	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	GID4	15.81025857839137	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	KRT16P1	13.721439146487798	3p	False
BS_Y7PRDGED	amplicon1	ecDNA_1	KRT16P2	13.597357199855661	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	KRT17P1	13.597357199855661	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	KRT17P2	13.721439146487798	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	KRT17P5	13.721439146487798	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	LLGL1	15.81025857839137	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	LRRC75A	13.590487998277466	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	MED9	15.81025857839137	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	MIEF2	15.81025857839137	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	MPRIP	15.786595915577864	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	MYO15A	15.81025857839137	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	NCOR1	13.590487998277466	3p	False
BS_Y7PRDGED	amplicon1	ecDNA_1	NT5M	15.786595915577864	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	PEMT	15.81025857839137	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	PIGL	13.590487998277466	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	PLD6	15.786595915577864	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	RAI1	15.81025857839137	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	RAI1-AS1	15.81025857839137	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	RASD1	15.81025857839137	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	SHMT1	13.696918688553719	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	SMCR2	15.81025857839137	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	SMCR5	15.81025857839137	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	SMCR8	13.696918688553719	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	SNHG29	13.590487998277466	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	SNORD163	13.590487998277466	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	SNORD49A	13.590487998277466	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	SNORD49B	13.590487998277466	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	SNORD65	13.590487998277466	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	SREBF1	15.81025857839137	None	True
BS_Y7PRDGED	amplicon1	ecDNA_1	TBC1D27P	15.786595915577864	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	TNFRSF13B	15.786595915577864	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	TOM1L2	15.81025857839137	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	TOP3A	15.81025857839137	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	TRPV2	13.590487998277466	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	UBB	13.590487998277466	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	USP32P1	13.597357199855661	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	ZNF287	13.590487998277466	None	False
BS_Y7PRDGED	amplicon1	ecDNA_1	ZNF624	13.590487998277466	None	False
BS_Y7PRDGED	amplicon2	ecDNA_1	CRYBA1	14.384512986830687	None	False
BS_Y7PRDGED	amplicon2	ecDNA_1	DHRS13	14.384512986830687	None	False
BS_Y7PRDGED	amplicon2	ecDNA_1	ERAL1	14.384512986830687	None	False
BS_Y7PRDGED	amplicon2	ecDNA_1	FAM222B	14.384512986830687	None	False
BS_Y7PRDGED	amplicon2	ecDNA_1	FLOT2	14.384512986830687	None	False
BS_Y7PRDGED	amplicon2	ecDNA_1	MYO18A	14.384512986830687	None	False
BS_Y7PRDGED	amplicon2	ecDNA_1	NEK8	14.384512986830687	None	False
BS_Y7PRDGED	amplicon2	ecDNA_1	NUFIP2	14.384512986830687	None	False
BS_Y7PRDGED	amplicon2	ecDNA_1	PHF12	14.384512986830687	None	False
BS_Y7PRDGED	amplicon2	ecDNA_1	PIPOX	14.384512986830687	None	False
